,Person,Date of birth,Birthplace,Country of birth,Award,Edition,Movie,Year of award,Bio NNDB,Bio IMDb,Bio Wikipedia,imdbID,movieID,movie_IMDB_Link
615,Wendy Hiller,1912-08-15,Stockport,United Kingdom,Best Supporting Actress,31st Academy Awards,Separate Tables,1959,https://www.nndb.com/people/056/000063864,https://www.imdb.com/name/nm0384908,https://en.wikipedia.org/wiki/Wendy_Hiller,nm0384908,tt0052182,https://www.imdb.com/title/tt0052182/
616,Cate Blanchett,1969-05-14,Melbourne,Australia,Best Actress,86th Academy Awards,Blue Jasmine,2014,https://www.nndb.com/people/222/000026144,https://www.imdb.com/name/nm0000949,https://en.wikipedia.org/wiki/Cate_Blanchett,nm0000949,tt2334873,https://www.imdb.com/title/tt2334873/
617,Tom Hanks,1956-07-09,Concord,United States of America,Best Actor,67th Academy Awards,Forrest Gump,1995,https://www.nndb.com/people/687/000022621,https://www.imdb.com/name/nm0000158,https://en.wikipedia.org/wiki/Tom_Hanks,nm0000158,tt0109830,https://www.imdb.com/title/tt0109830/
618,Tom Hanks,1956-07-09,Concord,United States of America,Best Actor,67th Academy Awards,Forrest Gump,1995,https://www.nndb.com/people/687/000022621,https://www.imdb.com/name/nm0000158,https://en.wikipedia.org/wiki/Tom_Hanks,nm0000158,tt0109830,https://www.imdb.com/title/tt0109830/
619,Ken Ralston,1954-01-01,,,Best Visual Effects,67th Academy Awards,Forrest Gump,1995,,https://www.imdb.com/name/nm0707822,https://en.wikipedia.org/wiki/Ken_Ralston,nm0707822,tt0109830,https://www.imdb.com/title/tt0109830/
620,Ken Ralston,1954-01-01,,,Best Visual Effects,67th Academy Awards,Forrest Gump,1995,,https://www.imdb.com/name/nm0707822,https://en.wikipedia.org/wiki/Ken_Ralston,nm0707822,tt0109830,https://www.imdb.com/title/tt0109830/
621,Charles Coburn,1877-06-19,Savannah,United States of America,Best Supporting Actor,16th Academy Awards,The More the Merrier,1943,https://www.nndb.com/people/127/000063935,https://www.imdb.com/name/nm0002013,https://en.wikipedia.org/wiki/Charles_Coburn,nm0002013,tt0036172,https://www.imdb.com/title/tt0036172/
622,Jack Albertson,1907-06-16,Malden,United States of America,Best Supporting Actor,41st Academy Awards,The Subject Was Roses,1968,https://www.nndb.com/people/559/000049412,https://www.imdb.com/name/nm0016776,https://en.wikipedia.org/wiki/Jack_Albertson,nm0016776,tt0063654,https://www.imdb.com/title/tt0063654/
623,Jan A. P. Kaczmarek,1953-04-29,Konin,Poland,Best Original Score,77th Academy Awards,Finding Neverland,2004,,https://www.imdb.com/name/nm0434222,https://en.wikipedia.org/wiki/Jan_A._P._Kaczmarek,nm0434222,tt0308644,https://www.imdb.com/title/tt0308644/
624,Michael Kahn,1935-12-08,New York City,United States of America,Best Film Editing,54th Academy Awards,Raiders of the Lost Ark,1982,,https://www.imdb.com/name/nm0434883,https://en.wikipedia.org/wiki/Michael_Kahn_(film_editor),nm0434883,tt0082971,https://www.imdb.com/title/tt0082971/
625,Holly Hunter,1958-03-20,Conyers,United States of America,Best Actress,66th Academy Awards,The Piano,1993,https://www.nndb.com/people/566/000023497,https://www.imdb.com/name/nm0000456,https://en.wikipedia.org/wiki/Holly_Hunter,nm0000456,tt0107822,https://www.imdb.com/title/tt0107822/
626,John Barry,1933-11-03,York,United Kingdom,Best Original Score,63rd Academy Awards,Dances with Wolves,1990,https://www.nndb.com/people/609/000031516,https://www.imdb.com/name/nm0000290,https://en.wikipedia.org/wiki/John_Barry_(composer),nm0000290,tt0099348,https://www.imdb.com/title/tt0099348/
627,Vangelis,1943-03-29,Agria,Greece,Best Original Score,54th Academy Awards,Chariots of Fire,1981,https://www.nndb.com/people/459/000024387,https://www.imdb.com/name/nm0006331,https://en.wikipedia.org/wiki/Vangelis,nm0006331,tt0082158,https://www.imdb.com/title/tt0082158/
628,André Previn,1929-04-06,Berlin,Germany,"Best Score, Adaptation or Treatment",36th Academy Awards,Irma la Douce,1964,https://www.nndb.com/people/299/000023230,https://www.imdb.com/name/nm0006238,https://en.wikipedia.org/wiki/Andr%C3%A9_Previn,nm0006238,tt0057187,https://www.imdb.com/title/tt0057187/
629,Ang Lee,1954-10-23,Chaozhou,Taiwan,Best Director,85th Academy Awards,Life of Pi,2012,https://www.nndb.com/people/394/000025319,https://www.imdb.com/name/nm0000487,https://en.wikipedia.org/wiki/Ang_Lee,nm0000487,tt0454876,https://www.imdb.com/title/tt0454876/
630,Howard Shore,1946-10-18,Toronto,Canada,Best Original Score,74th Academy Awards,The Lord of the Rings: The Fellowship of the Ring,2001,,https://www.imdb.com/name/nm0006290,https://en.wikipedia.org/wiki/Howard_Shore,nm0006290,tt0120737,https://www.imdb.com/title/tt0120737/
631,Charles L. Campbell,1930-08-17,,,Best Sound Editing,55th Academy Awards,E.T. the Extra-Terrestrial,1982,,https://www.imdb.com/name/nm0132287,https://en.wikipedia.org/wiki/Charles_L._Campbell,nm0132287,tt0083866,https://www.imdb.com/title/tt0083866/
632,Ernest Palmer,1885-12-06,Kansas City,United States of America,"Best Cinematography, Color",14th Academy Awards,Blood and Sand,1942,,https://www.imdb.com/name/nm0005823,https://en.wikipedia.org/wiki/Ernest_Palmer_(American_cinematographer),nm0005823,tt0033405,https://www.imdb.com/title/tt0033405/
633,Aron Warner,1961-03-25,Pasadena,United States of America,Best Animated Feature,74th Academy Awards,Shrek,2002,,https://www.imdb.com/name/nm0912403,https://en.wikipedia.org/wiki/Aron_Warner,nm0912403,tt0126029,https://www.imdb.com/title/tt0126029/
634,Fredric March,1897-08-31,Racine,United States of America,Best Actor,5th Academy Awards,Dr. Jekyll and Mr. Hyde,1931,https://www.nndb.com/people/255/000043126,https://www.imdb.com/name/nm0545298,https://en.wikipedia.org/wiki/Fredric_March,nm0545298,tt0022835,https://www.imdb.com/title/tt0022835/
635,Denzel Washington,1954-12-28,Mount Vernon,United States of America,Best Supporting Actor,62nd Academy Awards,Glory,1989,https://www.nndb.com/people/665/000023596,https://www.imdb.com/name/nm0000243,https://en.wikipedia.org/wiki/Denzel_Washington,nm0000243,tt0097441,https://www.imdb.com/title/tt0097441/
636,Jean Dujardin,1972-06-19,Rueil-Malmaison,France,Best Actor,84th Academy Awards,The Artist,2012,https://www.nndb.com/people/303/000281457,https://www.imdb.com/name/nm0241121,https://en.wikipedia.org/wiki/Jean_Dujardin,nm0241121,tt1655442,https://www.imdb.com/title/tt1655442/
637,James Cameron,1954-08-16,Kapuskasing,Canada,Best Director,70th Academy Awards,Titanic,1998,https://www.nndb.com/people/385/000025310,https://www.imdb.com/name/nm0000116,https://en.wikipedia.org/wiki/James_Cameron,nm0000116,tt0120338,https://www.imdb.com/title/tt0120338/
638,Helen Hayes,1900-10-10,"Washington, D.C.",United States of America,Best Supporting Actress,43rd Academy Awards,Airport,1970,https://www.nndb.com/people/908/000031815,https://www.imdb.com/name/nm0371040,https://en.wikipedia.org/wiki/Helen_Hayes,nm0371040,tt0065377,https://www.imdb.com/title/tt0065377/
639,Katharine Hepburn,1907-05-12,Hartford,United States of America,Best Actress,40th Academy Awards,Guess Who's Coming to Dinner,1967,https://www.nndb.com/people/775/000023706,https://www.imdb.com/name/nm0000031,https://en.wikipedia.org/wiki/Katharine_Hepburn,nm0000031,tt0061735,https://www.imdb.com/title/tt0061735/
640,Anthony Quinn,1915-04-21,Chihuahua,Mexico,Best Supporting Actor,25th Academy Awards,Viva Zapata!,1952,https://www.nndb.com/people/228/000032132,https://www.imdb.com/name/nm0000063,https://en.wikipedia.org/wiki/Anthony_Quinn,nm0000063,tt0045296,https://www.imdb.com/title/tt0045296/
641,Ruth Prawer Jhabvala,1927-05-07,Cologne,Germany,"Best Writing, Adapted Screenplay",59th Academy Awards,A Room with a View,1987,https://www.nndb.com/people/247/000104932,https://www.imdb.com/name/nm0695609,https://en.wikipedia.org/wiki/Ruth_Prawer_Jhabvala,nm0695609,tt0091867,https://www.imdb.com/title/tt0091867/
642,Colleen Atwood,1948-09-25,Yakima,United States of America,Best Costume Design,75th Academy Awards,Chicago,2002,https://www.nndb.com/people/928/000031835,https://www.imdb.com/name/nm0041181,https://en.wikipedia.org/wiki/Colleen_Atwood,nm0041181,tt0299658,https://www.imdb.com/title/tt0299658/
643,Sidney Poitier,1927-02-20,Miami,United States of America,Best Actor,36th Academy Awards,Lilies of the Field,1963,https://www.nndb.com/people/200/000023131,https://www.imdb.com/name/nm0001627,https://en.wikipedia.org/wiki/Sidney_Poitier,nm0001627,tt0057251,https://www.imdb.com/title/tt0057251/
644,Helen Mirren,1945-07-26,Chiswick,United Kingdom,Best Actress,79th Academy Awards,The Queen,2007,https://www.nndb.com/people/907/000044775,https://www.imdb.com/name/nm0000545,https://en.wikipedia.org/wiki/Helen_Mirren,nm0000545,tt0436697,https://www.imdb.com/title/tt0436697/
645,Van Heflin,1908-12-13,Cotton County,United States of America,Best Supporting Actor,15th Academy Awards,Johnny Eager,1942,https://www.nndb.com/people/680/000042554,https://www.imdb.com/name/nm0001336,https://en.wikipedia.org/wiki/Van_Heflin,nm0001336,tt0033774,https://www.imdb.com/title/tt0033774/
646,Yul Brynner,1920-07-11,Vladivostok,Russia,Best Actor,29th Academy Awards,The King and I,1956,https://www.nndb.com/people/459/000026381,https://www.imdb.com/name/nm0000989,https://en.wikipedia.org/wiki/Yul_Brynner,nm0000989,tt0049408,https://www.imdb.com/title/tt0049408/
647,Wallace Beery,1885-04-01,Clay County,United States of America,Best Actor,5th Academy Awards,The Champ,1932,https://www.nndb.com/people/976/000043847,https://www.imdb.com/name/nm0000891,https://en.wikipedia.org/wiki/Wallace_Beery,nm0000891,tt0021730,https://www.imdb.com/title/tt0021730/
648,Julian Fellowes,1949-08-17,Cairo,Egypt,"Best Writing, Original Screenplay",74th Academy Awards,Gosford Park,2002,https://www.nndb.com/people/170/000348123,https://www.imdb.com/name/nm0271501,https://en.wikipedia.org/wiki/Julian_Fellowes,nm0271501,tt0280707,https://www.imdb.com/title/tt0280707/
649,Edmund H. Hansen,1894-11-13,Springfield,United States of America,Best Sound Mixing,17th Academy Awards,Wilson,1944,,https://www.imdb.com/name/nm0360770,https://en.wikipedia.org/wiki/Edmund_H._Hansen,nm0360770,tt0036515,https://www.imdb.com/title/tt0036515/characters/nm0933565
650,A. R. Rahman,1966-01-06,Chennai,India,Best Original Score,81st Academy Awards,Slumdog Millionaire,2008,,https://www.imdb.com/name/nm0006246,https://en.wikipedia.org/wiki/A._R._Rahman,nm0006246,tt1010048,https://www.imdb.com/title/tt1010048/
651,A. R. Rahman,1966-01-06,Chennai,India,Best Original Score,81st Academy Awards,Slumdog Millionaire,2008,,https://www.imdb.com/name/nm0006246,https://en.wikipedia.org/wiki/A._R._Rahman,nm0006246,tt1010048,https://www.imdb.com/title/tt1010048/
652,A. R. Rahman,1967-01-06,Chennai,India,Best Original Score,81st Academy Awards,Slumdog Millionaire,2008,,https://www.imdb.com/name/nm0006246,https://en.wikipedia.org/wiki/A._R._Rahman,nm0006246,tt1010048,https://www.imdb.com/title/tt1010048/
653,A. R. Rahman,1967-01-06,Chennai,India,Best Original Score,81st Academy Awards,Slumdog Millionaire,2008,,https://www.imdb.com/name/nm0006246,https://en.wikipedia.org/wiki/A._R._Rahman,nm0006246,tt1010048,https://www.imdb.com/title/tt1010048/
654,Alicia Vikander,1988-10-03,Gothenburg,Sweden,Best Supporting Actress,88th Academy Awards,The Danish Girl,2016,,https://www.imdb.com/name/nm2539953,https://en.wikipedia.org/wiki/Alicia_Vikander,nm2539953,tt0810819,https://www.imdb.com/title/tt0810819/
655,Ralph Dawson,1897-04-18,Westborough,United States of America,Best Film Editing,11th Academy Awards,The Adventures of Robin Hood,1938,,https://www.imdb.com/name/nm0206238,https://en.wikipedia.org/wiki/Ralph_Dawson,nm0206238,tt0029843,https://www.imdb.com/title/tt0029843/
656,Ralph Dawson,1897-04-18,Westborough,United States of America,Best Film Editing,8th Academy Awards,A Midsummer Night's Dream,1935,,https://www.imdb.com/name/nm0206238,https://en.wikipedia.org/wiki/Ralph_Dawson,nm0206238,tt0026714,https://www.imdb.com/title/tt0026714/
657,Arthur Cohn,1927-02-04,Basel,Switzerland,Best Documentary Feature,34th Academy Awards,Sky Above and Mud Beneath,1962,,https://www.imdb.com/name/nm0004453,https://en.wikipedia.org/wiki/Arthur_Cohn,nm0004453,tt0053714,https://www.imdb.com/title/tt0053714/
658,Lizzy Gardiner,1966-10-24,Dubbo,Australia,Best Costume Design,67th Academy Awards,"The Adventures of Priscilla, Queen of the Desert",1995,,https://www.imdb.com/name/nm0306773,https://en.wikipedia.org/wiki/Lizzy_Gardiner,nm0306773,tt0109045,https://www.imdb.com/title/tt0109045/
659,Dustin Lance Black,1974-06-10,Sacramento,United States of America,"Best Writing, Original Screenplay",81st Academy Awards,Milk,2008,,https://www.imdb.com/name/nm0085257,https://en.wikipedia.org/wiki/Dustin_Lance_Black,nm0085257,tt0446403,https://www.imdb.com/title/tt0446403/
660,Dustin Lance Black,1974-06-10,Sacramento,United States of America,"Best Writing, Original Screenplay",81st Academy Awards,Milk,2008,,https://www.imdb.com/name/nm0085257,https://en.wikipedia.org/wiki/Dustin_Lance_Black,nm0085257,tt0446403,https://www.imdb.com/title/tt0446403/
661,Sean Penn,1960-08-17,Santa Monica,United States of America,Best Actor,81st Academy Awards,Milk,2008,https://www.nndb.com/people/331/000025256,https://www.imdb.com/name/nm0000576,https://en.wikipedia.org/wiki/Sean_Penn,nm0000576,tt0446403,https://www.imdb.com/title/tt0446403/
662,Sean Penn,1960-08-17,Santa Monica,United States of America,Best Actor,81st Academy Awards,Milk,2008,https://www.nndb.com/people/331/000025256,https://www.imdb.com/name/nm0000576,https://en.wikipedia.org/wiki/Sean_Penn,nm0000576,tt0446403,https://www.imdb.com/title/tt0446403/
663,Sidney Sheldon,1917-02-11,Chicago,United States of America,"Best Writing, Original Screenplay",20th Academy Awards,The Bachelor and the Bobby-Soxer,1947,https://www.nndb.com/people/413/000032317,https://www.imdb.com/name/nm0791084,https://en.wikipedia.org/wiki/Sidney_Sheldon,nm0791084,tt0039169,https://www.imdb.com/title/tt0039169/
664,Jared Leto,1971-12-26,Bossier City,United States of America,Best Supporting Actor,86th Academy Awards,Dallas Buyers Club,2013,https://www.nndb.com/people/438/000026360,https://www.imdb.com/name/nm0001467,https://en.wikipedia.org/wiki/Jared_Leto,nm0001467,tt0790636,https://www.imdb.com/title/tt0790636/
665,Kim Basinger,1953-12-08,Athens,United States of America,Best Supporting Actress,70th Academy Awards,L.A. Confidential,1998,https://www.nndb.com/people/310/000025235,https://www.imdb.com/name/nm0000107,https://en.wikipedia.org/wiki/Kim_Basinger,nm0000107,tt0119488,https://www.imdb.com/title/tt0119488/
666,Miloš Forman,1932-02-18,Čáslav,Czech Republic,Best Director,48th Academy Awards,One Flew Over the Cuckoo's Nest,1975,https://www.nndb.com/people/622/000023553,https://www.imdb.com/name/nm0001232,https://en.wikipedia.org/wiki/Milo%C5%A1_Forman,nm0001232,tt0073486,https://www.imdb.com/title/tt0073486/
667,Cathy Schulman,1965-01-01,,,Best Picture,78th Academy Awards,Crash,2005,,https://www.imdb.com/name/nm0776072,https://en.wikipedia.org/wiki/Cathy_Schulman,nm0776072,tt0375679,https://www.imdb.com/title/tt0375679/
668,David Niven,1910-03-01,London,United Kingdom,Best Actor,31st Academy Awards,Separate Tables,1958,https://www.nndb.com/people/690/000031597,https://www.imdb.com/name/nm0000057,https://en.wikipedia.org/wiki/David_Niven,nm0000057,tt0052182,https://www.imdb.com/title/tt0052182/
669,Glenda Jackson,1936-05-09,Birkenhead,United Kingdom,Best Actress,46th Academy Awards,A Touch of Class,1973,https://www.nndb.com/people/799/000063610,https://www.imdb.com/name/nm0413559,https://en.wikipedia.org/wiki/Glenda_Jackson,nm0413559,tt0070819,https://www.imdb.com/title/tt0070819/
670,Penélope Cruz,1974-04-28,Alcobendas,Spain,Best Supporting Actress,81st Academy Awards,Vicky Cristina Barcelona,2008,https://www.nndb.com/people/748/000025673,https://www.imdb.com/name/nm0004851,https://en.wikipedia.org/wiki/Pen%C3%A9lope_Cruz,nm0004851,tt0497465,https://www.imdb.com/title/tt0497465/
671,Dustin Hoffman,1937-08-08,Los Angeles,United States of America,Best Actor,61st Academy Awards,Rain Man,1989,https://www.nndb.com/people/882/000022816,https://www.imdb.com/name/nm0000163,https://en.wikipedia.org/wiki/Dustin_Hoffman,nm0000163,tt0095953,https://www.imdb.com/title/tt0095953/
672,Dustin Hoffman,1937-08-08,Los Angeles,United States of America,Best Actor,52nd Academy Awards,Kramer vs. Kramer,1979,https://www.nndb.com/people/882/000022816,https://www.imdb.com/name/nm0000163,https://en.wikipedia.org/wiki/Dustin_Hoffman,nm0000163,tt0079417,https://www.imdb.com/title/tt0079417/
673,Ingrid Bergman,1915-08-29,Hedvig Eleonora församling,Sweden,Best Actress,17th Academy Awards,Gaslight,1944,https://www.nndb.com/people/836/000024764,https://www.imdb.com/name/nm0000006,https://en.wikipedia.org/wiki/Ingrid_Bergman,nm0000006,tt0036855,https://www.imdb.com/title/tt0036855/
674,Jack Palance,1919-02-18,Hazleton,United States of America,Best Supporting Actor,64th Academy Awards,City Slickers,1991,https://www.nndb.com/people/579/000022513,https://www.imdb.com/name/nm0001588,https://en.wikipedia.org/wiki/Jack_Palance,nm0001588,tt0101587,https://www.imdb.com/title/tt0101587/
675,Walter Brennan,1894-07-25,Lynn,United States of America,Best Supporting Actor,9th Academy Awards,Come and Get It,1936,https://www.nndb.com/people/347/000032251,https://www.imdb.com/name/nm0000974,https://en.wikipedia.org/wiki/Walter_Brennan,nm0000974,tt0027459,https://www.imdb.com/title/tt0027459/
676,Bette Davis,1908-04-05,Lowell,United States of America,Best Actress,11th Academy Awards,Jezebel,1938,https://www.nndb.com/people/457/000026379,https://www.imdb.com/name/nm0000012,https://en.wikipedia.org/wiki/Bette_Davis,nm0000012,tt0030287,https://www.imdb.com/title/tt0030287/
677,Allison Janney,1959-11-19,Boston,United States of America,Best Supporting Actress,90th Academy Awards,"I, Tonya",2018,https://www.nndb.com/people/258/000082012,https://www.imdb.com/name/nm0005049,https://en.wikipedia.org/wiki/Allison_Janney,nm0005049,tt5580036,https://www.imdb.com/title/tt5580036/
